text,label
"한화에어로스페이스가 총 2조9188억원 규모 역대 최대 규모의 유상증자를 성공적으로 마무리했다고 11일 밝혔다. 구주주 청약률은 99.59%를 기록했고, 실권주에 대한 일반공모 청약 경쟁률은 227.6 대 1에 달했다. 한화에어로스페이스의 주가는 유상증자 발표 당일(3월20일) 72만2000원에서 유상증자가 마무리 된 10일 종가 기준 85만3000원으로 올랐다. 논란이 됐던 유상증자 발표 이후 주가가 18.1%가 상승한 것과 일반 투자자들이 유상증자에 대거 몰린 데 대해 ""글로벌 방산 기업을 위한 선제적 투자 계획이 공감을 얻었다""는 분석이 나온다. 이번 유상증자를 통해 확보한 2조9188억원은 해외 생산능력 구축(1조3000억원), 합작법인 설립(9188억원) 등 타법인 증권 취득과 국내외 수요에 대응하기 위한 스마트팩토리 구축(6000억원), 공장 설비 운영투자(1000억원) 등 시설 투자에 쓰일 예정이다. 한화에어로스페이스 관계자는 ""이번 유상증자 흥행은 한화에어로스페이스가 추진하는 글로벌 방산 리더십 강화 전략과 지속가능한 성장을 위한 투자 계획이 시장의 신뢰를 얻고 있다는 것을 보여주는 결과""라며 ""확보한 자금은 방산 수출 확대, AI·무인 등 미래 무기체계 개발, 조선해양 사업 투자 등 핵심 분야에 전략적으로 투입될 예정""이라고 밝혔다. 한화에어로스페이스가 유상증자를 통해 발행한 신주는 오는 21일 상장된다. 박한신 기자 phs@hankyung.com",negative
"[앵커] 오늘(14일) 코스피가 장중 강보합세를 보이며 3,180선에서 움직이고 있습니다. 코스닥지수는 약보합세를 나타내고 있습니다. 자세한 내용 취재기자 연결해 들어보겠습니다. 윤형섭 기자! [기자] 네, 오늘(14일) 약보합세로 출발한 코스피는 장중 상승 전환하며 3,180선에서 오르내리고 있습니다. 지난주 코스피는 3년 10개월 만에 장중 3,210선을 돌파하기도 했는데요. 코스피는 외국인과 개인의 매수세에 힘입어 강보합세를 나타내고 있습니다. 보험업종이 크게 오르고 있고 유통, 음식료주도 상승세를 보이고 있습니다. 시총 상위 종목의 등락은 엇갈리고 있습니다. 삼성전자와 LG에너지솔루션은 내리고 있지만, SK하이닉스는 오늘도 상승세를 이어가며 장중 또다시 30만원을 돌파했습니다. 다만, 코스피에서 공매도 순보유 잔고가 9조원을 넘어 공매도 재개 이후 최대 규모인데요. 주가 하락에 베팅하는 투자자가 많다는 의미로, 코스피 단기 조정 가능성이 나오기도 합니다. 800선에서 개장한 코스닥지수는 장중 약보합세로 돌아섰습니다. 원·달러 환율은 전장보다 2.6원 오른 1,378.0원에 개장했습니다. 트럼프 미국 대통령의 관세 압박이 연일 계속되고 있지만, 글로벌 시장에선 위험자산 선호 현상이 지속되는 등 큰 영향은 없는 분위기입니다. 비트코인도 현지시간 13일 11만9천 달러선을 돌파하며 최고가를 경신했습니다. 이런 가운데 2차 추경으로 인한 소비 심리 기대와 국내 증시 저평가 해소 등이 긍정적으로 작용하고 있습니다. 이번 주부터 국내 기업의 2분기 실적 발표가 본격화하며 증시 상승 동력을 제공할지도 주목됩니다. 글로벌 투자은행 JP모건은 한국 기업의 지배구조 개혁이 본격화하면 코스피 지수가 2년 안에 5,000포인트(p)까지 오를 수 있다는 전망을 내놨습니다. 지금까지 경제부에서 전해드렸습니다. [영상취재 임예성] [영상편집 김도이] #환율 #코스피 #코스닥 #개장 연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23",negative
"여의도 증권가. /사진=한경DB 증권주가 최근 한 달간 거래소 전체 업종지수 중 최고 상승률을 기록하며 주도주 입지를 굳혔다. 시장에서는 향후 증권주 주가의 향배를 놓고 낙관론과 신중론이 맞물리고 있다. 12일 한국거래소에 따르면 국내 증권주(株)를 시가총액 가중방식으로 구성한 'KRX 증권지수'는 지난달 11일부터 전날까지 한 달간 25.56% 상승했다. 한국거래소가 산출한 전체 지수 중 상승률이 가장 높다. 종목별로 보면 최근 한 달간 부국증권이 56.38%로 가장 많이 올랐다. 이어 미래에셋증권우(37.27%)와 미래에셋증권2우B(36.29%), LS증권(35.79%), 현대차증권(34.37%), 한화투자증권(33.7%) 등도 오름폭이 컸다. 증권주는 가격 민감도와 변동성이 크지 않은 데다, 후행적인 이익 반영으로 증시 활황 후반부에 주가가 뒤따라 오르는 게 일반적이다. 때문에 시장 활황 초기부터 이처럼 기록적으로 오르는 건 이례적이다. 주주권 강화 법안들이 속속 잇따라 추진되면서 증권주 투자심리를 자극한 것으로 풀이된다. 앞서 지난 3일 여야는 이사 충실의무의 확대,' 3% 룰' 강화 등을 골자로 한 상법 개정안을 본회의에서 통과시켰다. 아울러 여당인 더불어민주당은 개정안에서 누락한 집중투표제와 감사위원 분리 선출 확대 조항도 보완해 추가 입법을 추진하고 있다. 상장사 지배구조 견제장치를 강화하고 주주 중심의 경영을 유도하는 제도가 속속 추진되면서 기업 '밸류업' 기대감이 커지고 있다. 이는 증권사들에 유리한 환경이다. 증시가 강한 부양책 등으로 활황일수록 증권사의 수수료 수익 등도 커지기 때문이다. 아울러 민주당이 '자사주 소각 의무화'를 골자로 한 법안도 최근 발의했는데, 이에 따라 증권주 중에서도 자사주 비중이 높은 곳들 위주로 급등세를 보였다. 신영증권(53.1%)과 부국증권(42.73%), 미래에셋증권(22.98%) 등이 대표적으로 자사주 비중이 큰 기업으로 꼽힌다. 자본시장의 큰 화두로 부상한 '스테이블 코인' 수혜주로 편입된 기업들도 있다. 미래에셋증권 계열사인 미래에셋컨설팅을 비롯해 NH투자증권, 신한투자증권 등이 스테이블코인 관련 상표권을 다수 출원했다. 증권주가 단기간 크게 오르면서 이익을 실현할지, 혹은 더 지켜볼지를 두고 투자자의 고민이 깊다. 지난해 말 기준 0.5배에 불과했던 업종 주가순자산비율(PBR)은 지난달 말 기준으로 1배로 2배 상승했다. 여의도 증권가에선 지금의 급등세는 '저평가됐던 주가의 정상화'로 해석해야 한다는 분석이 지배적이다. 정민기 삼성증권 연구원은 ""글로벌 증권사의 평가가치(밸류에이션)를 감안할 때 가파른 주가 상승에도 불구하고 PBR 1배 수준은 적정해 보인다""며 ""국내 증권업종의 적정 PBR은 1.2배로 지금보다도 상승 여력이 있다""고 말했다. 그러면서 ""국내 증시에 대한 '지표' 격으로 투자하는 성향이 강한 증권주 특성상, 지수 저평가를 벗어난 데 따른 재평가 요소도 클 것""이라며 ""실제로 코스피지수의 최근 주가 상승 역시 이익(펀더멘털) 기반으로 올랐다기보다는 '주가의 정상화' 일환으로 봐야 한다""고 했다. 그러면서 정 연구원은 커버리지(담당) 증권사인 미래에셋증권, 한국투자증권, NH투자증권, 키움증권의 목표주가를 기존 대비 약 50~70% 올렸다. 반면 옥석 가리기가 필요하다는 신중론도 제기된다. 박혜진 대신증권 연구원은 ""스테이블 코인과 상표권 등록, 자사주 소각 의무화는 '실체 없는' 기대감이고 상법 개정, 저PBR 대책, 배당세제 개편, 상장시장 구조 개편은 '실체 있는' 기대감""이라며 ""논란이 될 만한 밸류에이션 구간에 들어선 증권주들은 주가에 반영된 기대감의 실체 여부를 판별해야 한다""고 당부했다. 박 연구원은 ""스테이블코인은 자본시장법 개정 여부가 모호하고 개정되더라도 실제 활성화될지와 향후 민간 발행이 가능해질지 여부를 알 수 없다""며 ""자사주 소각 의무화 역시 소급적용이 될지 여부를 알 수 없을 뿐만 아니라 기존 보유한 자사주로 인해 지분율이 희석될 가능성도 거의 없기 때문에 주주가치 상승에 실질적으로 기여한다고 보기 어렵다""고 짚었다. 때문에 이들 요인으로 주가가 크게 상승한 종목들에 대해선 경계해야 한다는 분석이다. 신민경 한경닷컴 기자 radio@hankyung.com",positive
"에이피알 미국 LA 팝업스토어 현장. 한경DB 화장품주 주가 희비가 갈리고 있다. 수출 호조를 보이는 중소 브랜드 기업들이 상승세를 독점하는 분위기다. 13일 한국거래소에 따르면 에이피알은 지난 11일까지 한 달간 주가가 13만6000원에서 16만6300원으로 22.28% 상승했다. 같은 기간 달바글로벌은 55.93% 급등했다. 지난 5월 말 상장 당시 공모가(6만6300원) 대비 3.47배 수준인 23만원까지 치솟았다. 반면 기성 화장품 대표주들은 부진하다. 설화수·헤라 등 브랜드를 운영하는 아모레퍼시픽은 최근 한 달간 4.94% 하락했다. 더후·오휘·빌리프 등을 보유한 LG생활건강도 4.63% 내렸다. 이같은 추세에 지난달 말 이후 에이피알(시가총액 6조3267억원)은 증시 입성 2년차만에 상장한지 25년 된 LG생활건강(시총 5조1462억원)보다 덩치가 커졌다. . 화장품 수출은 꾸준히 늘고 있다. 대체데이터 플랫폼 한경에이셀(Aicel)에 따르면 올 들어 지난 10일까 지 화장품 수출(잠정치)은 지난해 같은 기간보다 15.15% 증가했다. 레이저장비 등 미용 의료기기 수출도 15.19% 늘었다. 동기간 반도체(11.45%) 수출 증가율을 훌쩍 웃돈다. 수출 증가세는 중소 신진 브랜드에 몰려있다는 게 업계의 설명이다. 중소 브랜드들은 숏폼 콘텐츠를 비롯한 소셜미디어 마케팅으로 입소문을 탄 뒤 오프라인을 공략하는 구조로 점유율을 늘리고 있다. 이에 비해 기성 브랜드들은 상대적으로 백화점과 면세점 등을 주력으로 하고 있다. 에이피알의 해외 매출 비중은 2023년 46%에서 2024년 64%, 올 1분기 71%로 늘었다. 달바글로벌 역시 해외 비중이 2023년 22%에서 2024년 46%, 올 1분기 56%로 급증했다. 반면 LG생활건강은 2023년 30.35%에서 올해 1분기 31%로 거의 제자리다. 박은정 하나증권 연구원은 “에이피알은 2분기 미국 매출이 전년 동기에 비해 세 배 넘게 성장할 전망”이라며 “미국 내 한국 브랜드 중 매출 1위를 유지할 것”이라고 내다봤다. 중소 브랜드 기업은 북미를 비롯해 유럽, 중동 등 신시장도 적극 공략하고 있다. 북미에서 인지도를 높여 다른 시장으로 판매를 넓히는 전략이다. 유럽 화장품 시장은 글로벌 시장의 25%를 차지한다. 박종대 메리츠증권 연구원은 “달바글로벌은 일본, 북미, 러시아, 유럽, 아세안 등에서 고르게 성장하고 있다”며 “어느 한 지역에서 문제가 생겨도 실적 타격을 크게 받지 않는 구조”라고 분석했다. 이어 “해외 사업 대부분이 온라인 기반이라 지역별 오프라인 채널 진출 여지도 크다”고 덧붙였다. 허제나 DB증권 연구원은 “화장품 업종은 북미와 유럽에서 온라인 채널을 중심으로 시장을 확대하는 업체의 성장세가 돋보일 전망”이라며 “반면 국내 대형 브랜드사가 집중한 올 상반기 중국 ‘618 쇼핑축제’ 기간 판매 기대치는 낮춰야 한다”고 조언했다. 선한결 기자 always@hankyung.com",positive
"[서울=뉴시스]이재준 기자 = 일본 선행경기를 보여주는 2025년 5월 기계수주액은 전월 대비 0.6% 감소한 9135억엔(약 8조5572억원)을 기록했다고 닛케이 신문과 지지(時事) 통신 등이 14일 보도했다. 매체는 일본 내각부가 이날 발표한 5월 기계수주 통계를 인용해 설비투자 선행지표인 선박과 전력을 제외한 민수(계절조정치) 수주액이 이같이 줄었다고 전했다. 2개월 연속 축소했다. 시장 예상 중앙치는 1.3% 감소인데 실제로는 낙폭이 0.7% 포인트 작았다. 5월 기계수주는 전년 동월에 비해선 4.4% 늘었다. 다만 증가율이 2개월 연속 둔화했다. 5월 기계수주는 제조업이 줄고 비제조업은 늘었다. 제조업이 전월보다 1.8% 감소한 4485억엔이다. 전월 대형수주에 대한 반동으로 조선업 내연기관이 크게 줄었다. 자동차와 부품이 7.1% 감소해 2개월째 줄어들었다. 미국 고관세 정책으로 인한 영향을 명확히 확인할 수는 없지만 자동차는 4월과 5월 수준이 저하해 향후 동향을 주시할 필요가 있다고 내각부는 지적했다. 조선업은 77.1%, 펄프·종이·가공업 18.5%, 화학공업 38.7%, 식품 제조업 8.9%, 업무용 기계 29.3%, 요업과 토석 제품 3.7%, 정보통신 기계 5.7% 주는 등 17개 업종 가운데 8개가 감소했다. 반면 석유·석탄제품은 152.4%, 철강업 4.2%, 비철금속 259.4%, 섬유공업 0.5%, 범용·생산용 기계 6.2%, 금속제품 14.1%, 전기기계 9.0%, 기타 수송용 기계 42.1% 증가했다. 비제조업은 1.8% 늘어난 4793억엔에 달했다. 2개월 만에 증가로 돌아섰다. 12개 업종 중 10개가 증대했다. 전자계산기 등이 호조를 보인 금융업·보험업이 16.7%, 농림수산업이 2.2%, 도매업·소매업  16.6% 정보 서비스업 12.8%, 광업·채석업 91.5%, 리스업 7.5%, 전력업 172.1%, 건설업 6.0%, 부동산업 76.5%, 기타 비제조업 9.2% 늘어났다. 하지만 운수업·우편업은 1.6%, 통신업 1.5% 줄어들었다. 민수의 변동폭을 완화한 3개월 이동평균은 0.7% 늘어나 증가세를 유지했다. 외수는 4월에 비해 6.4% 줄어든 1조2636억엔이다. 관공 수요는 4990억엔으로 25.2% 급증했다. 선박과 전력, 관공서 등을 포함하는 5월 수주 총액은 3.8% 증대한 3조896억엔이다. 기계수주는 기계 메이커 280개사가 발주받은 생산설비용 기계 실적을 매월 집계한 통계다. 수주한 기계는 6개월 정도 뒤에 납품, 설비투자액으로 계상하기 때문에 설비투자의 선행지표로 삼고 있다. 내각부는 이런 상황을 감안해 기계수주 기조판단을 ""회복 움직임이 보인다""로 유지 제시했다．",negative
"※한경 마켓PRO 텔레그램 을 구독하시면 프리미엄 투자 콘텐츠를 보다 편리하게 볼 수 있습니다. 텔레그렘에서 ‘ 마켓PRO ’ 를 검색하면 가입할 수 있습니다. 조정현 IBK투자증권 연구원 레버리지를 겨냥한 벙커버스터 6.27 대책 서울 집값이 다시 꿈틀대고 있다. 6월 네번째 주 기준 마포구를 중심으로 일부 지역은 한 주 만에 1% 가까이 상승했다. 서울 전체 평균도 0.43%의 오름세를 기록했다. 마치 2017~2020년의 불장을 연상케 하는 장면이다. 현장에서는 ""집을 지금 사지 않으면 다시 못 산다""는 불안이 번지고, 시장에는 또 다시 대출을 끌어다가 집을 사려는 수요가 빠르게 유입됐다. 서울특별시 자치구별 주간 주택 매매가격지수 변동률 자료: 한국부동산원, IBK투자증권 추정 이처럼 단기에 급등하는 데에는 중요한 두 가지 원인이 있다고 판단한다. 첫째는 기준금리 인하 기대다. 한국은행이 조만간 금리를 내릴 것이라는 기대감은 시장 전반에 유동성 확대 심리를 자극했다. 둘째는 공급 부족이다. 최근 수년간 서울시의 주택 착공은 눈에 띄게 줄어들었고, 신규 분양은 고점 대비 반 토막 수준이다. 2023년 말 기준 서울의 연간 아파트 착공은 4만 가구도 채 되지 않는다. 예측 가능한 공급 시그널이 거의 사라진 가운데, '지금이 아니면 기회가 없다'는 투자 심리가 빠르게 확산된 것이다. 수도권 아파트 준공 전망 수도권 아파트 착공 추이 자료: 통계청, IBK투자증권 여기에 구조적으로 위험한 대출 조합도 한 몫했다. 본인 자금에 세입자의 전세보증금, 그리고 생애최초 특례 같은 후순위 대출을 얹는 방식의 복합 레버리지 투자가 일반화됐다. 일반 주택 담보대출(LTV 70%) 대비 규제가 다소 느슨했던 생애최초 대출(LTV 80%)은 무주택자라는 조건만 맞으면 전입이나 실제 거주 여부와 상관없이 비교적 쉽게 후순위 담보로 집을 살 수 있는 통로가 되었다. 이는 실수요보다는 수익형 구매를 부추겼고, 투자용 수요가 다시 시장으로 밀려들게 만든 촉매로 작용했다고 판단한다. 그 결과, 올 들어 가계대출은 매달 5~6조 원씩 불어나고 있다. 수도권을 중심으로 한 주담대 수요가 폭증했고, 은행권과 2금융권 모두 대출잔액이 빠르게 증가하면서 금융시스템에 대한 우려도 커져갔다. 이에 금융당국은 더 이상 상황을 방치할 수 없다고 판단한 것으로 추정한다. 지난달 27일 금융위원회는 수도권 중심의 가계부채 관리 강화 방안을 전격 발표했다. 핵심은 명확하다. 첫째, 주택을 1채라도 보유한 경우 추가 주택 구입 목적의 주담대를 원천 차단한다. 2주택자는 물론, 1주택자도 기존 주택을 6개월 내 처분한다는 조건이 없으면 추가 대출이 불가능하다. 둘째, 수도권 및 규제지역 내 주택 구입 목적 주담대 한도를 6억 원으로 제한했다. 생활안정 목적 주담대 역시 1억 원 이하로 줄이며 다주택자에게는 대출을 아예 금지했다. 셋째, 이른바 갭투자를 차단하기 위해 '소유권 이전 조건부 전세대출'은 전면 금지됐고, 주담대 이용 시 6개월 내 전입 의무도 부과됐다. 이번 조치는 시장에 명확한 메시지를 던진다. 이제는 레버리지를 축소하겠다는 정부의 의지 표명이다. 그동안 묵인되던 다중 대출, 후순위 조합, 전세 레버리지 등의 비효율적 구조를 바로잡겠다는 시그널이라 해석된다. 한 가지 분명히 짚고 넘어가야 할 점도 있다. 지금의 시장 불안을 만든 근본적 원인이 단지 대출 때문만은 아니라는 점이다. 주택 공급의 지속적 부족, 착공 감소, 분양 위축 등 공급 축소가 만든 공백이 가격 불안의 본질이라는 점을 간과해선 안 된다. 실수요자의 접근성을 높이기 위해서라도, 공급 확대에 대한 구체적이고 예측 가능한 로드맵이 반드시 병행돼야 한다고 판단한다.",negative
"코스피가 사흘 연속 상승하며 장중 3130선을 돌파한 9일 오후 서울 중구 하나은행 본점 딜링룸 전광판에 증시가 표시되고 있다. 사진=뉴스1 코스피지수가 9일 사흘째 상승세를 이어가 장중 연고점을 경신했다. 이날 오후 2시13분 기준 코스피는 전날 대비 16.7포인트(0.54%) 오른 3131.75를 기록 중이다. 지수는 전장보다 8.27포인트(0.27%) 오른 3123.22로 출발해 보합세를 보이다가 오후 들어 상승폭을 키웠다. 장중 한때 3137.17까지 치솟아 지난 1일 이후 6거래일 만에 연고점을 다시 썼다. 2021년 9월 27일(3146.35) 이후 3년 9개월여만에 최고치다. 유가증권시장에서 개인이 4457억원어치 주식을 사들이며 지수 상승을 뒷받침하고 있다. 외국인과 기관은 각각 4251억원어치와 710억원어치 주식을 파는 중이다. 현재 유가증권시장에서 삼성전자 (-1.14%)와 KB금융 (-3.11%), 두산에너빌리티(-2.63%) 등이 하락세를 나타내고 있다. 한화에어로스페이스 와 SK스퀘어는 4% 안팎으로 강세다. 신민경 한경닷컴 기자 radio@hankyung.com",negative
"사진=이마트 이마트 가 급등하고 있다. 2분기 영업이익이 흑자 전환하고, 하반기에는 실적 개선에 가속도가 붙을 것이란 전망이 나온 영향으로 보인다. 9일 오전 9시26분 현재 이마트는 전일 대비 5900원(6.26%) 오른 10만200원에 거래되고 있다. 롯데쇼핑(3.41%), 신세계(2.53%), 현대백화점(1.55%) 등 유통주들이 전반적으로 강세를 보이는 가운데, 이마트의 상승폭이 두드러진다. 하반기부터 외형까지 확대되는 등 실적 개선 강도가 강해질 것이란 전망과 함께 가격도 매력적이란 분석이 나오면서 이마트에 대한 투자심리가 자극된 것으로 보인다. 서현정 하나증권 연구원은 “통합 매입과 비효율 프로모션 축소 등으로 매출총이익률이 개선되면서 본업의 실적 모멘텀이 지속적으로 나아지는 중”이라며 “실적 반등의 강도는 하반기로 갈수록 강해질 것”이라고 판단했다. 이 같은 판단의 근거는 작년 하반기 실적 부진에 따른 기저효과, 정부 정책에 따른 소비 개선 효과, 홈플러스 점포 폐점에 따른 점유율 확대 등이다. 서 연구원은 “하반기에는 이마트의 외형 성장으로 추가적인 추정치 상승 여력이 열려 있다”고 전망했다. 그는 이어 “이마트의 주가순자산비율(PBR)은 0.2배로 가격 메리트도 긍정적”이라고 덧붙였다. 한경우 한경닷컴 기자 case@hankyung.com",negative
"사진=REUTERS 미 증시에서 관세 불확실성 해소와 기술주의 견고한 실적 확인이 나타나면서 서학개미(미국 주식에 투자하는 국내 투자자)의 투자 수익률도 빠르게 회복하고 있다. 다만 미국 증시에 대한 코스피의 아웃퍼폼(수익률 상회)이 계속되고 있어 이 같은 현상이 장기화한다면 고위험·고수익을 선호하는 서학개미의 투자성향 상 국내 리턴 조짐 가능성이 있다는 분석도 나온다. 11일 한국거래소에 따르면 전날 삼성자산운용의 'KODEX 미국서학개미' 상장지수펀드(ETF)는 직전일 대비 0.88% 오른 1만8995원을 기록했다. 이는 지난해 12월26일 기록했던 전고점 2만425원(종가기준) 대비 6.7% 하락한 수준이다. 지난 4월7일 종가 1만2950원으로 고점 대비 36.4%까지 떨어졌다는 점을 감안하면 빠르게 회복에 나서고 있는 모습이다. 저점에 비해 46.6%까지 올라왔다. /사진=한경DB KODEX 미국서학개미 ETF는 한국예탁결제원의 데이터를 기반으로 국내 투자자들이 가장 많이 순매수(보관금액 기준)한 미국 주식 상위 25개 종목을 매월 서학개미 가중 방식으로 편입해 운용하는 상품이다. 매월 비율조정을 통해 서학개미의 투자 흐름을 반영하며 시장 변화에 민감하게 대응할 수 있다는 점이 특징이다. 올 상반기 이 상품의 수익률이 부진했던 건 미 기술주 약세 현상 때문이다. 현재 이 ETF는 엔비디아(20.4%), 테슬라(18.9%), 애플(7.5%), 마이크로소프트(6.1%), 알파벳(4.8%) 등 기술주 비율이 높다. 이 외에도 팰런티어(8.8%), 아이온큐(5.4%) 등 서학개미 사이에서 인기 있는 종목들이 편입돼 있다. 트럼프 행정부의 관세 정책으로 기업들의 감익 우려가 제기되면서 기술주들이 큰 폭으로 조정을 받은 것이 이 상품의 수익률을 끌어내린 것으로 추정된다. 올 들어 현재까지 테슬라(-18%), 애플(-13%), 알파벳(-6%)의 주가가 크게 내렸고 엔비디아도 지난 5월에서야 겨우 플러스 수익률로 돌아섰다. 국내 증시 전문가들은 레버리지에 과감하게 투자하는 등 고위험·고수익을 선호하는 서학개미의 투자성향 상 국내 증시의 아웃퍼폼 현상이 지속될 경우 이들의 자금이 코스피로 리턴할 가능성도 있다고 분석했다. 올 들어 코스피가 32% 오른 사이 S&P500과 나스닥은 각각 7%씩 오르는 데 그쳤다. 조준기 SK증권 연구원은 ""서학개미들은 환율에 크게 개의치 않고 레버리지가 큰 주요 몇 종목에 집중 투자하는 성향을 보이기 때문에 근본적으로 '초과 수익'을 쫓는 성향이라고 볼 수 있다""며 ""국내 증시의 초과수익이 상당 기간 증명될 경우 후행적으로 자금이 돌아올 가능성이 충분하다""고 내다봤다. 노정동 한경닷컴 기자 dong2@hankyung.com",negative
도널드 트럼프 대통령이 러시아에 대한 '중대 성명'을 앞두고 지난 주말 동안 유럽연합(EU)과 멕시코산 수입품에 30% 관세를 부과하겠다고 선언하면서 유가가 이틀째 상승했다. 14일 블룸버그통신에 따르면 브렌트유는 지난 11일 2.5% 상승한 후 0.6%까지 상승해 배럴당 71달러에 근접했다. 서부 텍사스산 중질유(WTI)는 69달러에 근접했다. 트럼프는 멕시코와 유럽연합에 대한 관세가 8월 1일부터 시작될 것이라고 말하면서 석유 수요에 대한 위협으로 11시간 합의에 도달할 수 있다는 낙관론을 내놨다. 앞으로 며칠 동안 트럼프 대통령이 더 이상 대화할 가치가 없다고 판단한 국가에 대해 관세 수준을 설정하는 백악관의 일방적 메시지가 글로벌 유가에 큰 영향을 줄 수 있다고 블룸버그는 분석했다. 트럼프 대통령은 중국과 인도가 러시아산 에너지를 구매할 경우 500%의 관세를 부과하는 법안을 상원의원 85명 이상이 지지한 가운데 러시아에 대한 새로운 제재를 발표할 수 있다. 김주완 기자 kjwan@hankyung.com,negative
"사진=연합뉴스 전국 곳곳에서 기상 관측 이래 7월 상순 기준 가장 더운 날을 기록하면서 관련 테마주가 들썩이고 있다. 냉방가전, 제습기뿐 아니라 더울 때 많이 찾는 빙과류, 주류 업체 주가도 올랐다. 9일 한국거래소에 따르면 파세코 는 이달 들어 지난 8일까지 38.77% 급등했다. 이 회사는 창문형 에어컨과 서큘레이터 등 생활가전을 생산한다. 공기청정기를 만드는 위닉스 도 13.38% 올랐고, 국내 최초 선풍기 제조사인 신일전자 주가도 6.72% 상승했다. 빙과류와 주류 등 음식료 기업 주가도 상승세다. 지난달 말 11만5500원이었던 빙그레 주가는 전날 12만4000원까지 뛰었다. 상승률은 7.36%다. 같은 기간 경쟁사 빙그레 주가도 6.82% 올랐다. 주류업체 하이트진로 주가는 4.37% 상승했다. 냉방용품, 빙과류 업체의 매출은 여름에 집중되는 경향이 있다. 이 때문에 역대급 폭염이 찾아오자 주가 상승세에 불이 붙은 모습이다. 전날 오후 3시께 서울(종로구 서울기상관측소 기준) 기온이 37.7도까지 올랐다. 서울에서 근대적인 기상관측을 시작한 이래 7월 상순(1∼10일) 기온으로 최고 수준이다. 같은날 경기 광명(40.2도)과 파주(40.1도)의 기온은 40도를 돌파했다. 7월 초 기온이 40도를 돌파한 것은 국내 기상이 시작된 후 처음이다. 7월 초부터 폭염이 찾아온 탓에 올여름 서울의 낮과 밤 기온이 관측 사상 최고치를 경신할 것이란 전망이 지배적이다. 사진=연합뉴스 '민생회복 소비쿠폰'에 대한 기대감도 소비주 투자심리에 긍정적인 영향을 준 것으로 보인다. 정부는 내수 부양을 위해 소비쿠폰을 발행하기로 했다. 국민 한 사람당 15만~45만원을 받게 된다. 1차 소비쿠폰은 오는 21일부터 지급된다. 편의점, 동네마트 등에서 사용할 수 있다. 권우정 교보증권 연구원은 롯데웰푸드 에 대해 ""2분기 실적은 다소 아쉽겠다""면서도 ""3분기부터 소비쿠폰 지급, 소비자 심리지수 반등, 폭염에 따른 빙과 수요 증가 효과가 맞물리며 실적 개선 가시성이 높다고 판단한다""고 밝혔다. 증권가 일각에서는 폭염이 전 세계적으로 나타나는 만큼 전력기기주도 폭염 수혜주로 꼽는다. 냉방 수요가 급증할 것으로 예상되기 때문이다. 실제 폭염 영향으로 냉방 가동이 늘어 전력 수요가 늘고 있다. NH투자증권에 따르면 지난해 전 세계 수요는 3.9% 늘었다. 이 가운데 20%는 여름철 냉방 가동에 따른 증가분이다. 정연우 NH투자증권 연구원은 ""지난달 이후 미국 동부 지역에서 폭염이 발생하며 전력 수요가 예상보다 빠르게 늘어나기 시작했다'며 ""데이터센터 건설, 제조업 확장, 전기차 보급 등 다양한 요인이 더해져 전 세계 전력 수요는 상승 추세에 진입했다. 전력 인프라 투자 중요성이 높아질 것""이라고 예상했다. 진영기 한경닷컴 기자 young71@hankyung.com",positive
